Year,Reg,Group,BrOAa15,BrOAa16,BrOAa17,BrOAa18,BrOAa19,BrOAa20,BrOAa21,BrOAa22,BrOAa23,BrOAa24,BrOAa25,BrOAa26,BrOAa27,BrOAa28,BrOAa29,BrOAa30,BrOAa31,BrOAa32,BrOAa33,BrOAa34,BrOAa35,BrOAa36,BrOAa37,BrOAa38,BrOAa39,BrOAa40,BrOAa41,BrOAa42,BrOAa43,BrOAa44,BrOAa45,BrOAa46,BrOAa47,BrOAa48,BrOAa49,BrOAa50,BrOAa51,BrOAa52,BrOAa53,BrOAa54,BrOAa55,BrO1a15,BrO1a16,BrO1a17,BrO1a18,BrO1a19,BrO1a20,BrO1a21,BrO1a22,BrO1a23,BrO1a24,BrO1a25,BrO1a26,BrO1a27,BrO1a28,BrO1a29,BrO1a30,BrO1a31,BrO1a32,BrO1a33,BrO1a34,BrO1a35,BrO1a36,BrO1a37,BrO1a38,BrO1a39,BrO1a40,BrO1a41,BrO1a42,BrO1a43,BrO1a44,BrO1a45,BrO1a46,BrO1a47,BrO1a48,BrO1a49,BrO1a50,BrO1a51,BrO1a52,BrO1a53,BrO1a54,BrO1a55,BrO2a15,BrO2a16,BrO2a17,BrO2a18,BrO2a19,BrO2a20,BrO2a21,BrO2a22,BrO2a23,BrO2a24,BrO2a25,BrO2a26,BrO2a27,BrO2a28,BrO2a29,BrO2a30,BrO2a31,BrO2a32,BrO2a33,BrO2a34,BrO2a35,BrO2a36,BrO2a37,BrO2a38,BrO2a39,BrO2a40,BrO2a41,BrO2a42,BrO2a43,BrO2a44,BrO2a45,BrO2a46,BrO2a47,BrO2a48,BrO2a49,BrO2a50,BrO2a51,BrO2a52,BrO2a53,BrO2a54,BrO2a55,BrO3a15,BrO3a16,BrO3a17,BrO3a18,BrO3a19,BrO3a20,BrO3a21,BrO3a22,BrO3a23,BrO3a24,BrO3a25,BrO3a26,BrO3a27,BrO3a28,BrO3a29,BrO3a30,BrO3a31,BrO3a32,BrO3a33,BrO3a34,BrO3a35,BrO3a36,BrO3a37,BrO3a38,BrO3a39,BrO3a40,BrO3a41,BrO3a42,BrO3a43,BrO3a44,BrO3a45,BrO3a46,BrO3a47,BrO3a48,BrO3a49,BrO3a50,BrO3a51,BrO3a52,BrO3a53,BrO3a54,BrO3a55,BrO4a15,BrO4a16,BrO4a17,BrO4a18,BrO4a19,BrO4a20,BrO4a21,BrO4a22,BrO4a23,BrO4a24,BrO4a25,BrO4a26,BrO4a27,BrO4a28,BrO4a29,BrO4a30,BrO4a31,BrO4a32,BrO4a33,BrO4a34,BrO4a35,BrO4a36,BrO4a37,BrO4a38,BrO4a39,BrO4a40,BrO4a41,BrO4a42,BrO4a43,BrO4a44,BrO4a45,BrO4a46,BrO4a47,BrO4a48,BrO4a49,BrO4a50,BrO4a51,BrO4a52,BrO4a53,BrO4a54,BrO4a55,BrO5a15,BrO5a16,BrO5a17,BrO5a18,BrO5a19,BrO5a20,BrO5a21,BrO5a22,BrO5a23,BrO5a24,BrO5a25,BrO5a26,BrO5a27,BrO5a28,BrO5a29,BrO5a30,BrO5a31,BrO5a32,BrO5a33,BrO5a34,BrO5a35,BrO5a36,BrO5a37,BrO5a38,BrO5a39,BrO5a40,BrO5a41,BrO5a42,BrO5a43,BrO5a44,BrO5a45,BrO5a46,BrO5a47,BrO5a48,BrO5a49,BrO5a50,BrO5a51,BrO5a52,BrO5a53,BrO5a54,BrO5a55
2018,1179,R,1465,11872,19810,39350,49533,73708,82017,81926,89825,93309,109589,77932,94949,72809,76483,80343,61340,50297,39587,49294,40603,37900,34971,18294,16010,12300,5466,6759,4231,2503,1287,0,636,0,0,0,0,0,0,0,0,1465,11872,19810,32506,38165,59271,48909,38807,38596,39783,38356,23979,24916,15464,14453,14020,9278,5408,7806,5539,1160,4349,4221,1770,3695,2460,1822,614,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,5133,11368,14438,25583,28746,42105,38336,49315,32971,40404,34149,30111,32892,17010,13521,10594,14954,14501,13048,7235,5311,4310,4305,1215,1843,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,0,0,5267,12936,5614,10850,18787,15736,20202,16753,21680,21569,22680,17847,14497,16616,14501,11184,14471,4131,4926,0,607,3072,1209,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257,1437,3509,2893,2348,3747,6061,3866,7227,9167,7732,7572,3345,6092,6381,4970,4221,4131,616,3690,0,614,3022,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,783,1499,3367,2577,3011,2696,4639,5949,3345,6092,4060,4349,4824,2951,2463,1845,1822,614,0,626,644,0,0,0,0,0,0,0,0,0,0
2018,1185,T,1869,3413,13763,19106,39024,43255,60734,74730,86296,92643,100640,107485,107886,90047,95817,88197,85573,70450,81194,73423,56325,49631,34457,37273,23193,24002,15038,16475,2964,618,1261,1272,625,0,0,0,0,0,0,0,0,1246,3413,13039,17577,30769,30792,38842,44576,44971,46019,38426,41643,30825,20379,15424,14267,12815,11307,7900,7207,7510,6388,1520,3064,2157,1675,1157,588,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,724,1528,7505,11730,16243,24254,31601,32698,46356,44457,42641,46919,42533,34587,33898,23483,27211,20721,15489,18182,11148,8170,3236,4466,3470,2354,593,618,631,0,625,0,0,0,0,0,0,0,0,0,0,0,0,750,733,4944,5900,9116,12110,14639,18571,28256,17536,28511,29399,30591,25658,32916,31081,20183,16708,11654,17871,5933,8931,6362,4119,1778,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,608,1817,1220,2251,5137,2844,7478,8647,7028,7393,9655,9009,10326,6880,6587,3574,7551,5024,1157,5884,593,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,1027,2370,1870,1297,1240,2609,3511,5405,2816,1474,3547,4595,4315,3907,2892,3530,0,0,0,636,0,0,0,0,0,0,0,0,0
2018,1185,U,2717,7267,8753,19118,21309,36982,44798,59957,75748,96612,101857,94655,110937,102169,112558,109091,99829,84723,96022,88015,61758,70554,40527,37563,28739,23464,22055,18835,4914,1314,0,1397,1397,0,0,0,0,0,0,0,0,2717,7267,7294,16176,15221,28107,33237,37116,46512,56462,47933,44543,36630,21205,21395,19512,12799,14421,9145,11236,8551,8819,2026,3046,4258,1117,1161,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,2941,6088,8876,11561,19986,25249,33877,44338,36748,49189,62651,46512,52328,42662,34250,42067,29963,18052,23518,14184,8122,5322,5587,5804,2354,0,1314,0,0,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855,2658,6274,9587,13363,23025,14458,34419,31929,36689,27941,33836,39326,26603,27438,17224,20305,7451,10056,10447,5886,3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,2093,2892,9302,3548,6826,6309,8230,6554,7601,7839,5066,3046,7451,3352,2322,5886,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,930,1774,853,1803,2743,936,950,2940,2026,3046,4258,3352,2322,3531,0,0,0,1397,0,0,0,0,0,0,0,0,0
2018,1185,R,1150,0,18705,19093,56255,49419,75967,87273,95185,88941,99379,120592,104945,78322,78910,68326,72173,57143,67511,59896,51020,28586,28383,36980,17496,24540,8069,14118,1145,0,2367,1168,0,0,0,0,0,0,0,0,0,0,0,18705,19093,45892,33430,44199,50909,43673,36279,28571,38680,25227,19580,9394,9279,12831,8403,6751,3472,6494,3943,1014,3082,0,2231,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0,0,8882,14535,20718,27879,36954,31597,48447,52332,36327,31702,38516,17714,25662,13445,13502,12153,12987,12814,8109,8218,1093,3346,1153,2353,1145,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,1453,9669,8485,14558,17554,19876,23891,33300,20513,22546,26993,24860,23529,32068,23438,13915,5914,6082,15408,4374,7808,2305,2353,0,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,0,0,3511,2484,4551,8073,2797,5636,13496,7217,8403,10970,11285,12987,5914,8109,4109,7654,6693,0,5882,0,0,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,2018,3730,2818,844,1604,3361,4219,9549,4638,0,5068,6163,4374,4462,3458,3529,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1103,T,1474,4917,10362,22750,45405,63629,76511,86104,96302,104031,109724,109475,103182,100143,96839,96330,89805,75864,72761,62703,57480,48768,38000,30324,23738,17779,11148,7249,4319,2375,837,454,278,158,57,29,57,54,0,0,0,1474,4463,9559,20078,37745,48692,56135,57770,62140,61738,60295,53107,44081,36792,31913,27703,22461,17582,15149,10887,9165,7770,5302,4202,3062,2766,1466,795,617,245,197,101,50,63,0,0,28,0,0,0,0,0,454,688,2388,6940,13477,17678,23086,27978,34404,39198,43614,44743,45944,47139,47216,43437,36712,33735,28402,25438,19956,14645,11372,7897,5320,3893,2268,1234,490,320,76,101,0,28,29,0,0,0,0,0,0,0,115,283,635,1293,2416,4698,5090,6612,7719,9765,11290,13199,13991,15952,18271,15978,17907,17119,16778,14694,11949,9097,8035,6100,3460,2759,1377,955,197,177,50,63,28,0,28,27,0,0,0,0,0,0,0,85,125,282,514,854,949,1937,2002,2135,2874,2538,3668,3861,3639,3870,4072,3764,4350,3911,3487,2786,2199,1489,865,617,465,98,50,50,32,0,0,0,27,0,0,0,0,0,0,0,0,42,0,37,239,327,575,987,933,1334,1258,1791,1775,1952,2099,2223,2334,1997,2194,2166,1957,1395,840,561,474,220,25,50,25,0,0,0,0,0,0,0,0
2018,1103,U,1373,3234,7992,17393,39062,57370,74929,83892,100788,105129,113126,111482,103655,103530,104795,104752,99118,84426,80995,68715,64714,54342,42290,34451,25806,19785,13630,8512,5424,2848,1172,491,400,277,102,52,52,100,0,0,0,1373,3008,7544,15897,32920,46657,58100,59056,68643,68511,68814,59615,50706,43088,38512,34111,28005,22068,19309,13570,12053,10166,6860,5492,3924,3605,1977,982,876,388,304,134,89,111,0,0,0,0,0,0,0,0,226,373,1495,5896,9998,14696,22014,26958,31125,36935,42953,42675,47278,51018,52972,49271,41628,40019,33094,30658,24218,17843,13912,9672,6472,4964,3192,1627,561,434,134,133,0,51,52,0,0,0,0,0,0,0,75,0,246,635,2132,2540,4610,4725,5571,7032,8464,10902,12580,14198,17541,16384,17600,17343,17554,14725,12297,10214,8126,6882,4291,2906,1836,1294,347,89,89,111,51,0,52,50,0,0,0,0,0,0,0,0,79,0,282,448,532,1496,1165,1299,1594,1802,2384,3319,3076,2802,3427,2978,3850,3831,3149,2815,1966,1557,982,668,475,87,45,89,55,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,128,236,310,717,512,667,883,1087,982,1271,1264,1281,1472,1383,1460,1684,1269,860,841,450,417,129,0,89,0,0,0,0,0,0,0,0,0
2018,1103,R,1573,6618,12848,28424,52187,70571,78287,88503,91172,102666,104893,106302,102399,94613,84367,83249,75259,62596,60291,53675,46636,40611,31681,24346,20872,15041,7828,5565,2854,1755,398,405,117,0,0,0,62,0,0,0,0,1573,5934,11673,24506,42905,50948,53929,56376,54703,53316,48198,42818,33112,26513,21567,17750,13804,10631,8850,6859,4837,4263,3007,2334,1868,1622,783,546,274,57,57,58,0,0,0,0,62,0,0,0,0,0,685,1018,3334,8056,17335,21025,24248,29146,38481,42411,44658,48168,43765,41059,38276,34324,29094,24220,21356,17613,13719,9934,7691,5438,3746,2460,1037,714,396,171,0,58,0,0,0,0,0,0,0,0,0,0,157,583,1051,2024,2735,7037,5639,8959,10768,14084,15969,16949,16204,18675,19410,15351,18372,16783,15616,14648,11437,7479,7909,5032,2348,2564,768,509,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,175,176,598,765,1318,1469,2564,3326,3520,4964,3691,5662,4707,4512,5486,5040,4942,5083,4027,3978,2746,2516,1398,709,549,453,114,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,76,366,441,952,1415,1630,2421,1845,2886,3015,3008,3364,3637,3628,2897,3276,2864,2911,2125,839,709,549,340,57,0,58,0,0,0,0,0,0,0,0
2018,1112,T,1911,4918,18916,32380,52824,72952,92206,90345,109972,111808,106720,111897,107008,98367,95877,84908,83415,72797,65865,58562,54604,44494,36373,30185,24929,15665,12460,7633,4061,2776,602,906,0,0,0,166,0,0,0,0,0,1911,4508,16366,25472,41872,51630,60781,56097,61700,60761,54527,45260,39137,31076,23643,17005,17718,13671,7894,8891,7818,5496,5606,2913,1761,2836,1917,954,280,292,301,151,0,0,0,166,0,0,0,0,0,0,410,1913,6044,9233,16722,26669,27950,34117,39389,36352,46587,44338,43066,48592,42167,37048,32952,25804,22761,20601,16358,10821,9929,10161,4591,3149,1772,1120,292,150,151,0,0,0,0,0,0,0,0,0,0,0,638,863,1503,3344,2688,5118,11614,8832,11506,14300,16643,16761,17940,18843,20365,18345,22152,17782,17374,15180,11212,8870,7587,4862,4518,2181,1540,1169,150,453,0,0,0,0,0,0,0,0,0,0,0,0,0,215,1254,2067,984,1996,2296,3168,4865,4941,4772,4158,4481,4717,5025,6834,5098,4840,4449,4563,5296,3116,1621,1643,1363,560,1023,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,544,530,1167,885,1950,2692,1544,2413,3567,2804,3181,4031,3971,3010,4172,3177,2303,1756,1232,1363,560,0,0,0,0,0,0,0,0,0,0,0,0
2018,1112,U,2160,4629,17975,28552,45629,65526,91558,80282,100652,106428,104316,106027,104675,95809,96240,87414,85791,80233,66034,55304,57953,45407,36473,31170,25713,15239,13304,7050,3999,2538,651,872,0,0,0,254,0,0,0,0,0,2160,4298,15601,21498,37302,47596,62338,56381,60169,63751,56657,47360,44104,33847,27423,21060,21280,16936,8621,9729,9094,5487,6392,3231,1740,3086,2184,1175,400,212,434,218,0,0,0,254,0,0,0,0,0,0,331,2035,6046,6994,14344,23377,18998,29391,33983,33556,42453,40507,42622,49155,45295,40214,38320,30690,25945,23716,19866,11844,11023,12373,5401,2780,1958,1600,212,217,218,0,0,0,0,0,0,0,0,0,0,0,339,1008,999,2934,3571,4290,9427,7376,9970,11307,14196,13431,15005,16547,18432,18305,18793,14338,16762,13622,11844,9123,6960,4630,5759,2546,1400,1269,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,333,652,2273,613,1109,1054,2918,4053,3975,3761,3622,3176,4021,4106,5517,3072,4993,3973,3384,5322,2900,1157,1589,783,400,846,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,263,1216,853,1893,2149,1035,1337,1843,2566,2414,2219,3388,2460,3008,2471,1740,965,993,587,200,0,0,0,0,0,0,0,0,0,0,0,0
2018,1112,R,1506,5388,20495,39263,65881,86222,93341,108420,127626,122755,111966,125030,112126,103881,95074,79397,78208,56774,65501,65968,46939,42445,36147,27923,23093,16659,10584,8969,4207,3308,489,983,0,0,0,0,0,0,0,0,0,1506,4849,17649,32619,50166,58841,58054,55586,64601,54677,49881,40563,28239,25101,15273,8087,9914,6636,6327,6985,4898,5518,3827,2182,1811,2251,1323,448,0,473,0,0,0,0,0,0,0,0,0,0,0,0,539,1708,6040,13297,20973,32442,44029,43067,50389,42452,55834,52741,44024,47346,35288,30108,21382,15259,15522,13469,8489,8505,7417,4981,2701,3969,1345,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,604,2418,4078,1138,6604,15756,11793,14858,20997,22010,23943,24437,23893,24601,18433,29401,25611,18776,18676,9781,8290,9056,5403,1764,1345,1870,945,489,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330,1707,1651,3676,4824,3715,6681,7060,6951,5346,7352,6242,7005,9676,9701,4490,5518,7229,5236,3622,2701,1764,2691,935,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,525,1072,1061,954,2076,3862,2673,4779,7343,3318,4838,8149,5306,4244,6804,4799,3622,3602,1764,3139,1402,0,0,0,0,0,0,0,0,0,0,0,0
2018,1118,T,2220,5417,12165,26077,42069,54643,66321,70461,82725,82529,84576,82344,83221,79758,81676,76807,74373,64314,60206,53500,48594,40978,34367,25676,21075,14349,10014,5673,3319,1685,1012,682,114,0,0,0,0,0,0,0,0,2134,5150,10823,22170,33247,40201,44785,44383,49291,48130,45855,40258,34517,27404,25527,19116,16410,13452,11240,9854,7606,5237,4827,3138,2770,1957,1204,540,653,225,169,171,0,0,0,0,0,0,0,0,0,85,266,1252,3634,7151,11683,15769,20395,24997,25799,27241,29354,35205,37123,39664,38281,37858,31895,29126,25133,21898,17223,13117,9883,7441,4348,3666,1783,979,618,169,114,0,0,0,0,0,0,0,0,0,0,0,89,273,1579,2484,4415,4764,6718,6070,8367,9549,8470,10671,10341,12533,13483,12834,13048,12342,11689,11932,10179,7321,5921,4566,2681,1621,871,393,225,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1081,669,1250,1951,2075,1886,3176,2505,3946,4535,4031,3422,4007,3683,4288,4427,3568,2719,2987,1685,1313,756,381,281,225,114,114,0,0,0,0,0,0,0,0,0,0,0,0,93,0,270,251,469,578,1038,1297,1853,2054,2198,2341,2591,2709,2786,2488,3114,2160,2676,2615,1955,1794,1149,973,435,168,225,0,0,0,0,0,0,0,0,0,0
2018,1118,U,2541,4593,9268,20533,35657,47089,58554,65971,77557,80936,78689,75721,78891,77055,80579,73570,73104,65049,58276,54005,47671,41489,33926,25459,21242,14412,9945,5919,3357,1706,1002,873,146,0,0,0,0,0,0,0,0,2426,4357,7978,17701,28403,37060,41325,45560,51117,51191,47940,41022,36416,28514,27775,21555,17658,14358,12250,10959,8154,5851,5214,3352,3035,2243,1381,680,685,213,215,218,0,0,0,0,0,0,0,0,0,116,236,1173,2832,5656,7828,12410,16014,20426,23777,22921,26510,33258,37489,41205,38656,40084,34530,30446,27276,23647,18750,14484,10893,8429,5167,3660,2109,1165,711,143,146,0,0,0,0,0,0,0,0,0,0,0,117,0,1475,1835,3735,3609,4770,4196,5649,6897,6059,8426,8058,10154,11066,12149,11477,11751,10475,12035,9785,7154,6271,4351,2694,1701,891,284,215,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,843,677,829,1399,1776,862,2127,1282,2259,2435,2708,2674,2854,2618,3575,3324,3026,2320,2360,1496,1243,884,343,356,215,146,146,0,0,0,0,0,0,0,0,0,0,0,0,123,0,241,113,415,373,404,431,1031,1343,1282,772,1589,1337,1249,1400,1819,1529,1416,1740,1146,1156,967,544,274,142,215,0,0,0,0,0,0,0,0,0,0
2018,1118,R,1309,7942,21461,44629,61860,77565,89366,83320,98511,88018,108671,112607,103126,92114,86622,91678,79969,61017,69107,51240,52624,38771,36312,26608,20383,14100,10274,4724,3172,1604,1048,0,0,0,0,0,0,0,0,0,0,1309,7581,19955,37125,48197,49731,55049,41014,43712,37584,37325,36770,25782,22331,15399,7913,10905,9387,6582,4906,5208,2585,3121,2217,1675,813,527,0,529,267,0,0,0,0,0,0,0,0,0,0,0,0,361,1506,6319,11765,23381,25737,32940,38961,32766,44922,42351,44155,35450,32724,36562,28041,20078,23036,15536,14252,10626,7092,5543,3351,1085,3688,525,264,267,262,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,1898,4454,6434,8074,12670,12528,19488,21668,19558,20935,20624,23465,24146,15906,20293,14990,16993,11488,11915,8038,4467,5423,2634,1312,793,802,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,646,2534,3855,3303,6566,8001,8095,11550,14188,9866,6780,9324,8449,7400,9190,5957,4435,5584,2440,1581,262,529,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,646,634,1285,3633,5253,5630,5304,6325,9550,7010,8866,9872,7359,8771,4882,8227,6375,5305,4338,1844,2625,1057,267,262,0,0,0,0,0,0,0,0,0,0
2018,1160,T,2591,6240,11275,25090,40261,56372,67648,77605,85054,92910,86801,84458,82496,80803,79700,83368,74427,63810,59251,54548,46766,41253,31173,24816,20017,14787,9124,6158,3396,1675,790,384,138,71,38,0,0,0,0,0,0,2487,5529,9750,21769,33273,41560,47122,51064,54195,55958,47374,44329,37751,32022,26520,24467,20941,14803,12676,10617,8068,7361,4760,4176,2832,2411,872,1032,752,171,69,105,0,0,38,0,0,0,0,0,0,104,602,1362,2613,6100,12316,16569,21420,23878,27847,29303,29930,33821,35858,38447,42567,35358,31424,29223,26077,21207,18065,14190,10455,7788,5513,3556,2031,784,786,172,139,34,35,0,0,0,0,0,0,0,0,55,109,707,832,2279,3166,4136,5492,7072,7670,7533,8193,9346,10728,11278,13136,12761,12173,12447,11843,11072,8298,6700,5857,4423,2784,1773,1012,376,343,105,34,0,0,0,0,0,0,0,0,0,55,0,0,55,163,739,837,1303,1635,1687,1766,2041,2221,2572,3068,3208,2976,3175,3379,3573,2944,2349,2133,2317,1287,906,709,391,137,137,35,69,35,0,0,0,0,0,0,0,0,0,54,0,0,54,53,148,186,398,767,900,690,1356,1432,1988,1785,1846,2005,2028,2075,1810,1576,1352,1223,1154,1006,613,456,205,69,0,0,0,0,0,0,0,0,0,0
2018,1160,U,1977,4482,7932,17629,32745,44395,59311,65686,76834,85041,77591,77928,75687,78583,79923,85814,75458,65432,61976,57646,48449,43476,32180,26130,21651,15461,9907,6701,3473,1931,949,409,200,103,0,0,0,0,0,0,0,1977,3706,6835,15158,27947,34787,43789,47212,54442,57479,48185,46246,39683,34604,30099,27792,23676,16958,14533,12320,9658,8509,5614,4827,3669,2989,1053,1377,892,248,100,102,0,0,0,0,0,0,0,0,0,0,689,1013,2142,3872,8117,12663,15281,17844,21961,23319,25485,29038,35099,39294,45674,37271,33954,32072,29869,23330,20447,15744,12150,9331,6166,4451,2111,892,891,200,153,50,51,0,0,0,0,0,0,0,0,86,84,330,842,1242,2206,2433,3709,4328,4540,4854,5401,6517,8291,8941,11380,11368,11870,11700,11168,11133,7974,6657,6160,4484,2872,1974,1032,396,449,153,50,0,0,0,0,0,0,0,0,0,0,0,0,84,166,654,608,700,1082,1083,867,1174,1601,1532,2168,1948,1988,2093,2789,2822,2159,1871,1706,1948,1074,861,688,282,198,100,0,100,51,0,0,0,0,0,0,0,0,0,0,0,0,83,0,152,140,191,464,477,391,762,707,1239,1184,1163,1408,969,1471,1228,976,791,544,747,670,551,375,198,100,0,0,0,0,0,0,0,0,0,0
2018,1160,R,3632,9302,17359,39720,54770,79119,82855,99518,101426,110790,113521,106197,104884,87720,79050,76607,71639,59319,51791,46301,42328,35406,28432,21402,16006,13160,7289,4876,3217,1103,440,329,0,0,116,0,0,0,0,0,0,3353,8702,15055,34735,43556,54424,53200,58145,53704,52502,45019,37948,31401,23978,16107,15279,13542,8830,7592,6084,3877,4342,2434,2486,778,1012,449,217,429,0,0,110,0,0,116,0,0,0,0,0,0,279,450,1997,3538,10401,20291,23694,32707,35896,41221,46665,44730,49547,38222,35984,33976,30185,24413,21424,15984,15611,11802,9957,6053,4002,3937,1458,1842,536,552,110,110,0,0,0,0,0,0,0,0,0,0,0,154,1447,813,4247,4918,7268,9043,13306,16751,16449,17373,18161,17820,17736,17884,16622,13000,14437,13620,10911,9182,6810,5113,4274,2579,1300,965,331,110,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,157,894,1258,2504,2893,3440,4762,4890,4155,5597,5556,6616,5714,6136,4950,5553,5010,3651,3243,3223,1800,1009,758,643,0,220,110,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,149,140,278,868,1645,2309,1673,3205,3541,4060,3411,3740,3640,4847,3667,3340,3208,2810,2890,2137,1794,758,643,221,0,0,0,0,0,0,0,0,0,0,0
2018,3800,T,892,3448,13517,40399,67530,99604,116522,117094,126600,122066,117341,110929,98477,90823,92145,91295,83130,70179,64613,63300,53876,48317,36749,28978,26397,18855,12877,8254,4853,2629,1618,864,369,138,282,183,68,16,0,47,46,892,3017,11615,32447,46789,60526,61855,55795,53033,46115,39702,32523,25283,20217,18370,16870,14185,10918,9023,8834,7047,6234,4714,3667,3166,2313,1639,1253,865,431,346,202,116,77,140,83,34,16,0,31,15,0,380,1240,5094,15309,30456,40854,42468,46620,45077,40828,38267,33106,28994,28229,26700,22851,18335,15874,15351,12063,11061,7965,6219,5261,4503,2680,1645,806,550,231,221,110,15,69,17,34,0,0,0,15,0,33,364,1357,3233,5606,9888,14201,19946,22400,25672,26668,25674,25943,27735,27399,26059,21731,20583,18950,16726,13931,10528,7936,7312,5156,3102,2053,1247,676,396,152,65,15,54,50,0,0,0,0,0,0,17,232,894,1471,1836,2808,3406,5330,6522,8406,9831,10258,11385,11910,13845,12894,12120,11622,11563,10272,9550,7372,5610,5589,3138,2748,1433,898,545,248,101,62,0,0,17,0,0,0,16,15,0,0,66,607,727,1180,1116,1224,1672,1951,2732,3640,4157,4283,5900,6482,7142,7075,7511,8602,7768,7541,6170,5546,5069,3745,2709,1870,1037,427,396,189,17,31,18,17,0,0,0,0,0
2018,3800,U,932,2803,8999,26492,48303,77742,97448,98172,109237,108970,97744,92162,84087,79780,84872,85321,78932,66638,62781,61898,53211,49312,36164,27737,27601,19829,12889,8641,5293,2982,1814,1096,408,175,396,300,104,31,0,62,30,932,2408,7708,21571,35436,51517,56946,53296,52610,48542,39313,32657,26633,21478,20537,19149,15633,12204,10403,10037,7879,6992,5065,4122,3675,2892,1776,1445,1161,545,438,290,220,117,180,167,35,31,0,31,30,0,395,942,2798,9424,20162,31529,32800,39079,40216,35416,34321,31386,29651,30635,29178,26495,21238,18477,18402,14618,13408,9376,6934,6620,5695,3245,1983,906,802,313,258,63,29,72,33,69,0,0,0,0,0,0,244,1180,2052,3946,6006,9073,13160,14504,15833,17365,17711,18876,22260,23243,23236,19798,20400,18473,17091,14796,10959,7662,8583,5695,3153,2436,1415,705,438,226,94,29,108,67,0,0,0,0,0,0,0,70,607,904,1471,1966,2285,3306,4472,5098,5832,5904,6990,7754,9430,8732,8644,8416,8859,8315,8380,6502,4995,4937,2715,2878,1218,934,577,250,161,0,0,0,33,0,0,0,31,0,0,0,35,337,487,646,1001,718,1081,1236,2083,1987,2452,2785,3687,4322,4835,4754,5084,6126,5309,5735,4262,4025,3787,2833,1837,1558,878,353,375,161,31,0,36,0,0,0,0,0,0
2018,3800,R,858,3984,17484,52905,84156,117953,132649,133966,142736,135329,140635,135168,117983,105420,101045,98388,88005,74414,66815,64909,54635,47180,37459,30478,25040,17774,12864,7811,4350,2238,1400,617,326,98,166,67,34,0,0,31,62,858,3524,15045,42227,56607,68087,66006,58023,53425,43657,40165,32348,23452,18549,15718,14166,12505,9379,7364,7455,6099,5368,4288,3118,2593,1672,1490,1033,527,305,245,109,0,33,100,0,34,0,0,31,0,0,368,1501,7159,20398,39097,48738,51089,53627,50001,47261,43365,35436,28127,25286,23758,18620,14863,12745,11851,9148,8380,6253,5354,3731,3181,2065,1259,692,271,140,182,163,0,67,0,0,0,0,0,31,0,61,469,1517,4255,6999,13171,18773,26251,30397,37367,38684,36467,35285,34436,32332,29335,24044,20804,19497,16309,12943,10005,8267,5881,4558,3047,1614,1055,644,350,73,33,0,0,33,0,0,0,0,0,0,31,375,1153,1961,2142,3520,4407,7212,8599,12338,14997,16159,17195,16997,19086,17725,16277,15474,14664,12505,10885,8427,6355,6323,3607,2607,1678,857,509,245,36,130,0,0,0,0,0,0,0,31,0,0,94,849,935,1629,1214,1675,2221,2676,3504,5775,6469,6264,8609,9046,9820,9851,10428,11442,10574,9603,8486,7384,6513,4755,3656,2227,1219,509,420,218,0,65,0,33,0,0,0,0,0
